u,v,usage,pop_affected,pop_lost,score
1428152619,1428152681,3849,0,0,
10091706832,10091706853,3849,0,0,
1428431934,6475062805,3848,0,0,
7394377295,7394377297,3847,0,0,
9169361340,11853767069,3847,0,0,
1425481105,1425481110,3845,0,0,
1429026741,1429026751,3844,0,0,
9606237520,11847137635,3844,0,0,
1431220643,1431220662,3843,0,0,
4845610251,10081496873,3843,0,0,
4832431752,6329862287,3842,0,0,
1428390870,1428390900,3842,0,0,
10229689501,11704433755,3841,0,0,
1425255317,1425255346,3840,0,0,
6243256787,7085119624,3840,0,0,
10088617364,10088720663,3839,0,0,
9158095031,9158095034,3839,0,0,
3896593360,6475043289,3838,0,0,
11865664283,12094997876,3838,0,0,
1431157318,9184728253,3837,0,0,
5845978318,10089305381,3836,0,0,
3895378629,3895378633,3836,0,0,
1435417595,1435417597,3836,0,0,
1429419199,1429419216,3835,0,0,
6869020257,6869020258,3835,0,0,
7071515523,10096676487,3833,0,0,
1429078506,1429078555,3832,0,0,
1424618982,10097472045,3832,0,0,
3646423858,9179208028,3831,0,0,
1428312089,6876760959,3831,0,0,
4845698761,11840743547,3831,0,0,
9461924123,9605527725,3830,0,0,
6073860163,9452480054,3830,0,0,
1427203357,1427203368,3829,0,0,
6324643502,9709069975,3828,0,0,
9446958471,11955403195,3828,0,0,
4926360429,6241088016,3828,0,0,
1435417785,1435417786,3828,0,0,
10100126968,10100126969,3826,0,0,
1424618595,1424618621,3826,0,0,
3945494408,3945504103,3825,0,0,
9158119263,9158119265,3825,0,0,
1429078126,1429078127,3825,0,0,
1435398817,1435398824,3824,0,0,
1428088233,1428088265,3824,0,0,
1429338077,1429338125,3823,0,0,
1424352654,6329862789,3822,0,0,
1432812889,6330201304,3821,0,0,
6073860273,10081179948,3819,0,0,
3815538317,3815538323,3818,0,0,
7053529196,9709060575,3817,0,0,
3265022020,10089579332,3816,0,0,
6330048215,6330048222,3815,0,0,
1429262067,1429262070,3815,0,0,
4845165425,9644961280,3815,0,0,
5527039233,10097639411,3814,0,0,
1429434290,4832627031,3814,0,0,
4836512538,4836512581,3813,0,0,
1429418448,11703719408,3813,0,0,
10230684621,11721665146,3812,0,0,
10094457632,10725443597,3811,0,0,
5998535753,10074748239,3811,0,0,
9179186163,11840869521,3811,0,0,
1426239871,6330211510,3811,0,0,
6332155444,9169333886,3810,0,0,
1425545768,10088353806,3809,0,0,
1425480505,6324799285,3809,0,0,
3909480708,4847264578,3807,0,0,
1429078445,1429078473,3807,0,0,
4848997172,4848997176,3806,0,0,
1428119517,1428119546,3806,0,0,
1428411740,1428411756,3806,0,0,
1424351861,1424352303,3806,0,0,
1431105988,1431106003,3806,0,0,
4843095865,6024289050,3805,0,0,
5379910323,9681632507,3804,0,0,
6970843607,6970843611,3804,0,0,
1425545088,10081734632,3803,0,0,
4849518400,4849541060,3802,0,0,
1436037865,9185162297,3802,0,0,
1432812866,1432812867,3798,0,0,
9158119307,10091368747,3798,0,0,
1429262261,1429262274,3798,0,0,
4841425526,4841425528,3797,0,0,
1424480285,1424480314,3797,0,0,
1428088094,1428088099,3797,0,0,
11843555859,11843555867,3795,0,0,
11716532021,11721759980,3794,0,0,
1425320154,10081734625,3793,0,0,
6243119654,6243119657,3793,0,0,
10091222042,10091237545,3790,0,0,
1442626458,11955327813,3790,0,0,
1428392097,1428392114,3790,0,0,
11873463537,11873481072,3789,0,0,
6880316066,10091466762,3789,0,0,
1426333362,1426552100,3789,0,0,
3900354541,3900354542,3788,0,0,
1429381100,9184721659,3787,0,0,
8192499815,8192500243,3786,0,0,
6869020257,6869020259,3785,0,0,
1425319232,1425319263,3784,0,0,
10091397935,10094661062,3783,0,0,
9054502220,10093843450,3782,0,0,
1424479701,1424479703,3782,0,0,
1432932921,1432932923,3782,0,0,
1425545235,11843096301,3781,0,0,
4841116276,6329976737,3781,0,0,
1424351655,4832229051,3781,0,0,
1426201482,1426201523,3778,0,0,
9435777279,12520070434,3776,0,0,
6241124379,6241124384,3776,0,0,
1428255085,1428255111,3775,0,0,
10088542710,10088588221,3775,0,0,
10088651482,10088720663,3775,0,0,
1432271757,1432271758,3774,0,0,
4841509831,4841509882,3774,0,0,
1428255102,1428255119,3774,0,0,
4755093488,10096768191,3773,0,0,
1432840591,1432840601,3773,0,0,
1430552758,1430552768,3772,0,0,
1428213302,1428213336,3771,0,0,
1425319398,1425319410,3770,0,0,
1429261575,1429261660,3770,0,0,
10081123391,10081160639,3769,0,0,
4855533580,4855533583,3769,0,0,
5527039258,9179186157,3768,0,0,
11955442410,11955442414,3767,0,0,
10175596690,10175596691,3767,0,0,
6330344389,6475546215,3766,0,0,
1430552927,11846844683,3765,0,0,
7053430229,7053430230,3764,0,0,
10089515170,10094575777,3762,0,0,
3945449672,9169307395,3759,0,0,
6073700459,6073700518,3759,0,0,
1430553024,9184721691,3757,0,0,
1429434613,1429434658,3757,0,0,
9158035303,9158035305,3756,0,0,
1428213174,1428213199,3756,0,0,
1424618746,1424618777,3756,0,0,
4841602543,4841608050,3753,0,0,
4832390080,4832390081,3752,0,0,
3649399035,12785867298,3752,0,0,
4855504795,4855504798,3749,0,0,
1431220635,1431220645,3749,0,0,
1426200742,1426200749,3747,0,0,
3842302012,3842302014,3745,0,0,
9700335034,11703904077,3745,0,0,
9169361334,9169361340,3744,0,0,
1431218963,1431218985,3744,0,0,
10081808623,10081808625,3744,0,0,
4848897774,9644982911,3743,0,0,
6330019114,6330449953,3743,0,0,
1429026838,1429026924,3742,0,0,
1430553007,11702991911,3741,0,0,
1442701463,11703904090,3741,0,0,
1428088364,1428088401,3741,0,0,
1429380321,1877209190,3740,0,0,
1424619316,1424619319,3739,0,0,
11846443310,11846443316,3738,0,0,
4849518400,10094558990,3737,0,0,
6473437648,6473437649,3737,0,0,
6324588379,10091785340,3736,0,0,
1424395949,1424395958,3736,0,0,
4834252158,10308266230,3736,0,0,
7997019112,7997019113,3735,0,0,
1877320792,7087342211,3735,0,0,
3945504103,3945504104,3733,0,0,
1426200787,11715812427,3732,0,0,
4841425526,4841431459,3732,0,0,
1435398811,1435398817,3730,0,0,
4841130344,6329976737,3729,0,0,
7085949117,9631951199,3728,0,0,
10091222042,10091237529,3726,0,0,
6869081292,6970682051,3726,0,0,
1429434881,1429434904,3726,0,0,
3826576039,7190792998,3726,0,0,
1424618696,1424618721,3725,0,0,
9158119250,9158119265,3723,0,0,
3909491811,11878333868,3723,0,0,
5998071609,10080977176,3722,0,0,
10081173580,10081173616,3722,0,0,
10725443597,11865364397,3719,0,0,
1424619273,1424619281,3719,0,0,
1435417937,9185237548,3719,0,0,
3772209391,10089579332,3719,0,0,
1425545766,11724044576,3719,0,0,
1435417597,1435417598,3719,0,0,
1435289799,9185237549,3717,0,0,
3869425719,4926602331,3716,0,0,
1425716607,1425716650,3716,0,0,
1432812864,1432812866,3716,0,0,
10079716789,10079836123,3716,0,0,
4845010361,4845010379,3715,0,0,
10089305376,10089305381,3715,0,0,
4822511772,6243082530,3714,0,0,
1428152296,1428152312,3714,0,0,
1428104874,1428104905,3713,0,0,
1431072913,1431072933,3713,0,0,
1428280356,1428280366,3712,0,0,
1429261201,1429261239,3711,0,0,
10088588221,10088711018,3709,0,0,
8093723038,10089305121,3709,0,0,
3826575982,10089396675,3708,0,0,
6024288834,6024288835,3707,0,0,
4926498524,9612533122,3707,0,0,
9916291983,11843683110,3707,0,0,
1429338111,1429338123,3707,0,0,
4843042376,10088958232,3706,0,0,
1424480132,1424480143,3705,0,0,
6869020259,6869020265,3705,0,0,
7997004260,10081226544,3705,0,0,
3439344642,3439347323,3705,0,0,
3909491784,3945449700,3704,0,0,
9709080510,10687414874,3702,0,0,
6332476672,9605451718,3702,0,0,
9158121556,10089472967,3701,0,0,
9054502404,9054502405,3701,0,0,
1429336699,5513120086,3700,0,0,
1427203390,1427203426,3700,0,0,
1431998434,7086201924,3700,0,0,
4755093736,4755093737,3699,0,0,
7086067151,7996998381,3698,0,0,
1435258437,11708135493,3697,0,0,
4509080518,4509080519,3697,0,0,
6970843610,6970843611,3697,0,0,
11836804328,11836804722,3697,0,0,
1429027394,1429027503,3695,0,0,
6330030030,6330030041,3694,0,0,
4847194784,10091519440,3694,0,0,
1432812884,6330201304,3693,0,0,
1428280171,1428280183,3690,0,0,
1424480446,9462037000,3689,0,0,
10243999639,10243999641,3689,0,0,
4845328413,4845328415,3687,0,0,
10092062293,10092062297,3687,0,0,
1431157218,1431157318,3686,0,0,
9824198733,10175596690,3684,0,0,
4855427672,4855427688,3684,0,0,
4845610439,4845610441,3684,0,0,
12375889589,12375932085,3683,0,0,
1425481290,1425481307,3683,0,0,
4836106595,4836106620,3682,0,0,
11843462359,11843462360,3682,0,0,
4180788400,4847156554,3682,0,0,
1428213141,1428213188,3682,0,0,
4172732019,4733184351,3680,0,0,
1431220824,11853783109,3680,0,0,
9644937665,10074748239,3678,0,0,
3842308120,4830766379,3676,0,0,
3158919883,6330036553,3674,0,0,
1425319260,1425319298,3673,0,0,
3742413889,12157419037,3673,0,0,
7070849861,7070849869,3673,0,0,
1432256430,1432256439,3672,0,0,
4841509831,4841509874,3672,0,0,
1431072845,1431135641,3671,0,0,
9158119307,10081747559,3671,0,0,
1428392779,1428392810,3671,0,0,
3958098193,11874024864,3670,0,0,
1428152332,1428152388,3670,0,0,
7997019113,7997019114,3670,0,0,
11704433746,11704433755,3670,0,0,
1431105431,1685895381,3670,0,0,
1425255398,6324707874,3669,0,0,
1435305514,6330050980,3669,0,0,
4841130341,4841130344,3668,0,0,
6324643505,9054502277,3668,0,0,
1425480628,1425480636,3668,0,0,
5379910644,9681632507,3668,0,0,
10080977176,10080977177,3665,0,0,
9605727550,10093912116,3665,0,0,
1428411869,1428411902,3665,0,0,
1442785683,12561188158,3665,0,0,
10094684599,10094684602,3665,0,0,
10070357845,11068202433,3665,0,0,
4820008426,10096780165,3664,0,0,
6473296374,11846661307,3662,0,0,
10069877302,10069877316,3662,0,0,
1424353427,1424353471,3661,0,0,
1442785469,1442785494,3660,0,0,
4841431448,4841431459,3660,0,0,
4834251977,4834252287,3658,0,0,
4832109840,4832109845,3658,0,0,
6880316065,10091466762,3657,0,0,
3439344269,3649368660,3656,0,0,
1428391113,1428391212,3654,0,0,
1428088332,1428088364,3653,0,0,
6243119654,9184582890,3653,0,0,
4840907036,7070825034,3652,0,0,
3805731585,9169239284,3651,0,0,
4845165423,9644961280,3648,0,0,
3945449700,9169307333,3646,0,0,
6880571369,12094997876,3646,0,0,
1432812879,1432812884,3645,0,0,
4509080581,10099909400,3644,0,0,
1428426056,11891042747,3642,0,0,
6330141770,6330141776,3642,0,0,
1435258411,11708135493,3641,0,0,
1425255173,1425255183,3640,0,0,
1435417667,1435417684,3640,0,0,
3895167249,4112120628,3639,0,0,
9644986340,10094511687,3638,0,0,
10081173583,10081173616,3636,0,0,
3895348524,3895348525,3636,0,0,
1426333360,1426552140,3635,0,0,
1424619258,11707180391,3634,0,0,
4848997171,4848997172,3634,0,0,
4836512538,4836512577,3633,0,0,
1435398658,11707577142,3633,0,0,
9185162295,9185162297,3632,0,0,
1431135453,1431135508,3632,0,0,
1425255268,1425255294,3632,0,0,
1425480827,1425480877,3632,0,0,
1428104717,1428104770,3632,0,0,
1426202073,1426202083,3631,0,0,
8968558997,8968558998,3631,0,0,
10089515170,10094575795,3630,0,0,
4841253543,6869071409,3629,0,0,
1442626632,11955403195,3629,0,0,
7086067151,10091480701,3629,0,0,
4833930749,11703145139,3629,0,0,
6914133264,12520070434,3629,0,0,
3945290778,4845010361,3628,0,0,
1431220662,12878725035,3628,0,0,
1425386215,1425386235,3628,0,0,
4833890260,6473109282,3628,0,0,
1428392142,1428392197,3628,0,0,
4848897774,4848953075,3628,0,0,
3896472381,3896472383,3628,0,0,
4112120681,4112120692,3626,0,0,
10094455832,10094558990,3626,0,0,
1429078891,1429078930,3625,0,0,
6869020253,6869020265,3624,0,0,
1429434301,4832627031,3624,0,0,
4755093491,4755093736,3623,0,0,
7053430230,7053430247,3622,0,0,
1425255408,1425255412,3622,0,0,
1425386016,1425386055,3622,0,0,
1426202682,1426202745,3621,0,0,
1431220624,1431220635,3620,0,0,
8192500243,10094704286,3619,0,0,
4855086846,10063877253,3619,0,0,
1432271754,1432271757,3618,0,0,
1429262068,6324679382,3617,0,0,
10089194933,10089194935,3617,0,0,
12096444542,12096444543,3617,0,0,
11724276354,11724276360,3617,0,0,
1428152497,1428152534,3616,0,0,
1425255076,1425255095,3614,0,0,
1425255344,1425255351,3614,0,0,
3265021963,3265022020,3614,0,0,
1424480366,10081533995,3614,0,0,
1424353216,1424353262,3613,0,0,
1429418614,1429418693,3613,0,0,
6241202992,10073226002,3612,0,0,
1425481419,3945284087,3611,0,0,
4836563327,4836563338,3610,0,0,
1428213731,1428213740,3608,0,0,
1428312367,1428312388,3608,0,0,
1426240153,1426240185,3608,0,0,
9158035300,9158035303,3607,0,0,
4845063456,10091931464,3606,0,0,
9644988492,9897304123,3604,0,0,
10096780165,10096780167,3604,0,0,
4821911414,4821911418,3604,0,0,
1425699956,1425699969,3604,0,0,
4845328413,6243119651,3604,0,0,
3958098206,11874024864,3604,0,0,
11840869520,11840869521,3604,0,0,
1428431747,1428431768,3603,0,0,
6546806751,6546806754,3602,0,0,
6002307127,6002307137,3601,0,0,
1429380389,10264231616,3599,0,0,
1425700478,10088707743,3598,0,0,
3943348270,3945304144,3598,0,0,
4509114942,10088396004,3598,0,0,
4923705597,8093723038,3597,0,0,
4832431752,6329862293,3597,0,0,
4855227947,4855227949,3596,0,0,
9169361334,11853760986,3596,0,0,
1424618786,1424618809,3595,0,0,
1877863763,4149803656,3595,0,0,
4112120628,4112120631,3593,0,0,
9606237520,10244425975,3592,0,0,
1425255120,1425255124,3591,0,0,
6330141770,9931809795,3591,0,0,
1429142079,9184784988,3590,0,0,
1429261856,1429261903,3589,0,0,
1428390789,11724239726,3589,0,0,
10076337991,10076337993,3588,0,0,
3895378633,10089388011,3588,0,0,
3945449704,9169307333,3587,0,0,
7997004260,7997004264,3586,0,0,
1435417951,9185237548,3586,0,0,
1428425996,1428426004,3586,0,0,
4841130341,10089273261,3585,0,0,
5997980518,9186774401,3585,0,0,
4845260160,6241283926,3584,0,0,
6324515073,9169307395,3584,0,0,
5527023405,10097639411,3583,0,0,
11868315589,11868315594,3583,0,0,
1424350948,1424350968,3583,0,0,
3815538317,4832364522,3582,0,0,
1442701457,9700335034,3581,0,0,
1424618773,1424618788,3580,0,0,
7190793022,9612525046,3580,0,0,
10093843450,10093843455,3580,0,0,
1424351519,1424351553,3578,0,0,
1425481733,6866003380,3577,0,0,
4841648608,4841648624,3576,0,0,
11716532017,11716532021,3574,0,0,
5968713136,9681834268,3574,0,0,
4339568948,10093830332,3572,0,0,
3826576039,8223330446,3571,0,0,
1429260637,1429260646,3570,0,0,
4846862998,10088711018,3569,0,0,
1432840552,1432840591,3568,0,0,
4841608038,4841608050,3567,0,0,
1425319839,3887429783,3567,0,0,
1432812876,1432812879,3567,0,0,
9644972004,9644972013,3566,0,0,
1431998408,1431998412,3566,0,0,
9644937665,9644937672,3566,0,0,
10088707756,10088707757,3566,0,0,
4836623431,4836623432,3565,0,0,
3942900288,3943344735,3564,0,0,
3293919979,4832431721,3564,0,0,
3826575982,10089515131,3564,0,0,
9446484457,11837111676,3563,0,0,
4845165423,4845165532,3563,0,0,
1429381100,6330069998,3563,0,0,
1429261486,9184784986,3563,0,0,
7070849861,7070849864,3563,0,0,
3970005509,10081173583,3562,0,0,
3422911382,6968172025,3561,0,0,
9784566834,9824198733,3560,0,0,
1424351038,10097579138,3559,0,0,
10088363000,10088363837,3559,0,0,
1428280238,1428280262,3559,0,0,
1428426075,1428426093,3559,0,0,
1426202112,9700362877,3559,0,0,
1428088346,1428088376,3558,0,0,
1877863730,9435530920,3558,0,0,
3293937232,3743878412,3556,0,0,
1428426145,1428426150,3555,0,0,
1431335074,1431335162,3555,0,0,
4833915079,11955624299,3553,0,0,
10081808621,10081808623,3552,0,0,
1428431849,1428431885,3552,0,0,
3945504104,4854847273,3549,0,0,
3896712371,9054502295,3549,0,0,
3867205567,6475156768,3548,0,0,
3900296843,9958465962,3547,0,0,
8093723052,9054502386,3547,0,0,
1425386125,1425386135,3547,0,0,
1430553328,11847006926,3547,0,0,
10088353850,10088353869,3546,0,0,
1429338161,1429380419,3545,0,0,
3942900104,9605451706,3545,0,0,
4832705642,5998535565,3544,0,0,
7053353724,9184964445,3544,0,0,
1429417979,1429417996,3544,0,0,
1428280222,1428280293,3544,0,0,
1424479686,1424479709,3544,0,0,
3646411372,4855427688,3543,0,0,
4841509873,4841509874,3543,0,0,
1429380183,1429380249,3542,0,0,
10079460495,10079460502,3542,0,0,
1424351597,1424351651,3542,0,0,
1877209178,1877209190,3540,0,0,
6329937131,6329938446,3540,0,0,
1425481465,12096714138,3540,0,0,
4509114942,4509114949,3538,0,0,
7081697621,7081697622,3538,0,0,
6330192124,6330192125,3537,0,0,
3987857338,6475062805,3536,0,0,
3439347323,3439347327,3535,0,0,
1430575405,11853779332,3534,0,0,
6243119651,6324694253,3533,0,0,
6324515073,6324515077,3533,0,0,
3900291522,3900291523,3532,0,0,
9612612294,9612612299,3532,0,0,
4855042716,10063877253,3531,0,0,
1428104805,6473544601,3531,0,0,
1432144562,6914133264,3531,0,0,
4834335121,9054502405,3530,0,0,
1425544862,1425544876,3530,0,0,
1431106003,1431106035,3529,0,0,
9186774391,10081239530,3529,0,0,
10096780166,10096780167,3529,0,0,
1426200949,10088617762,3528,0,0,
6475283068,11846376307,3526,0,0,
10076337991,10742959744,3525,0,0,
1428088116,1428088124,3524,0,0,
1442626390,1442626400,3524,0,0,
1429262191,1429262206,3523,0,0,
4755093491,4755093536,3522,0,0,
4733184432,4733184444,3522,0,0,
11873463537,11873481071,3521,0,0,
4845313843,4845313907,3518,0,0,
1424618458,1424618477,3518,0,0,
1431157122,1431157218,3518,0,0,
9158119250,9158119264,3518,0,0,
1429419195,1429419199,3518,0,0,
11955327813,11955327820,3518,0,0,
4926498524,4926498525,3517,0,0,
1425544671,1425544680,3517,0,0,
9709060575,10089597275,3517,0,0,
1424396297,1424396346,3516,0,0,
1429261552,1429261665,3516,0,0,
1425481110,1425481115,3516,0,0,
566890301,9644937672,3514,0,0,
1425386126,1425386142,3514,0,0,
9772466096,9772466097,3511,0,0,
1427203564,1427203573,3511,0,0,
1431072913,1431220544,3510,0,0,
1429262070,1429262102,3510,0,0,
4820008457,10316780300,3509,0,0,
9644986335,10094511687,3509,0,0,
6475152282,11836923137,3509,0,0,
6880316065,11726408863,3508,0,0,
4925666042,10088960946,3507,0,0,
5379910621,5379910625,3507,0,0,
10088743836,10091403633,3507,0,0,
11883091964,11883112865,3506,0,0,
1428119717,1428119734,3505,0,0,
6329947770,6329947777,3505,0,0,
1442627074,1442627076,3505,0,0,
4846817317,4846862998,3503,0,0,
1429078127,1429078132,3503,0,0,
1425716717,11955442410,3502,0,0,
4845609894,6073860163,3502,0,0,
11846384722,11846384732,3501,0,0,
3896588008,11843591614,3501,0,0,
1424396414,10081181986,3500,0,0,
11846577629,11846606889,3500,0,0,
10703216881,10703216884,3500,0,0,
6324707391,8093709971,3499,0,0,
1424618479,1424618490,3499,0,0,
10089532440,10884298529,3499,0,0,
1432140987,1432141024,3498,0,0,
11849467697,11849479632,3497,0,0,
4833948247,10091746509,3497,0,0,
9185237549,11722316563,3496,0,0,
6023796235,6968172025,3496,0,0,
6243119652,9184582890,3496,0,0,
6245798677,6475546215,3495,0,0,
1428104838,1428104839,3495,0,0,
1425386255,1425386275,3494,0,0,
1429141791,1429141844,3493,0,0,
1426200955,1426201020,3493,0,0,
1436037856,9185162295,3492,0,0,
10094456236,11865364397,3491,0,0,
1428104568,10058001315,3491,0,0,
1429434454,1429434531,3490,0,0,
4339568948,9461944294,3490,0,0,
4733184347,4733184351,3488,0,0,
1425716698,1426202787,3487,0,0,
1428426159,1428426168,3487,0,0,
1442626842,1442626874,3486,0,0,
3646411372,4846863365,3485,0,0,
5845978294,10088363837,3485,0,0,
3646423858,9179208031,3484,0,0,
10079460485,10079460495,3484,0,0,
1432812859,1432812876,3483,0,0,
1432143805,1432144150,3482,0,0,
3909491811,10076338155,3481,0,0,
1428213182,11846680202,3481,0,0,
6052638530,10081040925,3480,0,0,
6024343082,10079527469,3478,0,0,
625828904,10097166794,3478,0,0,
3265021963,10089574184,3476,0,0,
4755093536,4755093728,3475,0,0,
10093879587,10093879588,3475,0,0,
1429261870,5346503054,3475,0,0,
3945504105,4854847273,3473,0,0,
1424480446,4836392937,3473,0,0,
9169333876,9169333886,3473,0,0,
10094575795,10094575798,3470,0,0,
1430553070,9184721691,3469,0,0,
1425255090,1425255105,3469,0,0,
3900291522,10091532641,3468,0,0,
10228104347,11843462359,3466,0,0,
1425319410,1425319425,3466,0,0,
4843181494,7112082203,3465,0,0,
1435258603,1435258604,3465,0,0,
11700406231,11840442100,3464,0,0,
6876756886,6876756901,3463,0,0,
11707577138,11707577142,3462,0,0,
1432271754,12207521937,3462,0,0,
4832032054,10206671994,3462,0,0,
10096780166,11716537471,3462,0,0,
3945382233,7085482154,3462,0,0,
1428119788,9896844116,3461,0,0,
1424352231,1424352303,3461,0,0,
3895359592,3895359599,3461,0,0,
10094684588,10094684602,3459,0,0,
4822511516,9709080510,3459,0,0,
11843555859,11843555860,3458,0,0,
1428119482,1428119502,3458,0,0,
7997004259,7997004264,3456,0,0,
3900296957,12785867298,3456,0,0,
9158106353,10081393036,3455,0,0,
10069920727,12561188158,3455,0,0,
9184964437,9184964445,3455,0,0,
1435417939,1435417951,3454,0,0,
6330021833,6330021841,3454,0,0,
1428105017,1428105022,3453,0,0,
1426239501,1426239615,3453,0,0,
4833977397,4833977399,3452,0,0,
1424619281,1424619296,3452,0,0,
1428412114,11847007021,3451,0,0,
